trip_id,origin,destination,tsp,train_type,departure,arrival,duration,service_id,Adulto ida,Básico,Elige,Elige Confort,Prémium
03073,04040,71801,Renfe,AVE,2025-11-16 08:52:00,2025-11-16 10:46:00,0 days 01:54:00,03073_16-11-2025-07.27,,64.1,72.1,74.55,93.55
03073,78400,71801,Renfe,AVE,2025-11-16 09:37:00,2025-11-16 10:46:00,0 days 01:09:00,03073_16-11-2025-07.27,,52.45,58.3,62.05,81.05
03073,04104,71801,Renfe,AVE,2025-11-16 10:06:00,2025-11-16 10:46:00,0 days 00:40:00,03073_16-11-2025-07.27,,40.05,44.5,47.35,66.35
03073,60000,71801,Renfe,AVE,2025-11-17 07:27:00,2025-11-17 10:46:00,0 days 03:19:00,03073_17-11-2025-07.27,,94.9,106.75,110.4,129.4
03073,04007,04040,Renfe,AVE,2025-11-17 07:53:00,2025-11-17 08:51:00,0 days 00:58:00,03073_17-11-2025-07.27,,61.45,68.3,72.65,91.65
03073,04007,71801,Renfe,AVE,2025-11-17 07:53:00,2025-11-17 10:46:00,0 days 02:53:00,03073_17-11-2025-07.27,,89.3,100.45,103.9,122.9
03073,04040,71801,Renfe,AVE,2025-11-17 08:52:00,2025-11-17 10:46:00,0 days 01:54:00,03073_17-11-2025-07.27,,72.1,80.1,85.25,104.25
03073,78400,71801,Renfe,AVE,2025-11-17 09:37:00,2025-11-17 10:46:00,0 days 01:09:00,03073_17-11-2025-07.27,,58.3,64.15,69.8,88.8
03073,04104,71801,Renfe,AVE,2025-11-17 10:06:00,2025-11-17 10:46:00,0 days 00:40:00,03073_17-11-2025-07.27,,44.5,48.95,53.25,72.25
03073,60000,71801,Renfe,AVE,2025-11-18 07:27:00,2025-11-18 10:46:00,0 days 03:19:00,03073_18-11-2025-07.27,,83.0,94.9,94.65,113.65
03073,04007,04040,Renfe,AVE,2025-11-18 07:53:00,2025-11-18 08:51:00,0 days 00:58:00,03073_18-11-2025-07.27,,54.65,61.45,63.6,82.6
03073,04007,71801,Renfe,AVE,2025-11-18 07:53:00,2025-11-18 10:46:00,0 days 02:53:00,03073_18-11-2025-07.27,,78.1,89.3,89.05,108.05
03073,04040,71801,Renfe,AVE,2025-11-18 08:52:00,2025-11-18 10:46:00,0 days 01:54:00,03073_18-11-2025-07.27,,64.1,72.1,74.55,93.55
03073,78400,71801,Renfe,AVE,2025-11-18 09:37:00,2025-11-18 10:46:00,0 days 01:09:00,03073_18-11-2025-07.27,,52.45,58.3,62.05,81.05
03073,04104,71801,Renfe,AVE,2025-11-18 10:06:00,2025-11-18 10:46:00,0 days 00:40:00,03073_18-11-2025-07.27,,31.15,35.6,47.35,66.35
03073,60000,71801,Renfe,AVE,2025-11-19 07:27:00,2025-11-19 10:46:00,0 days 03:19:00,03073_19-11-2025-07.27,,83.0,94.9,94.65,113.65
03073,04007,04040,Renfe,AVE,2025-11-19 07:53:00,2025-11-19 08:51:00,0 days 00:58:00,03073_19-11-2025-07.27,,54.65,61.45,63.6,82.6
03073,04007,71801,Renfe,AVE,2025-11-19 07:53:00,2025-11-19 10:46:00,0 days 02:53:00,03073_19-11-2025-07.27,,78.1,89.3,89.05,108.05
03073,04040,71801,Renfe,AVE,2025-11-19 08:52:00,2025-11-19 10:46:00,0 days 01:54:00,03073_19-11-2025-07.27,,64.1,72.1,74.55,93.55
03073,78400,71801,Renfe,AVE,2025-11-19 09:37:00,2025-11-19 10:46:00,0 days 01:09:00,03073_19-11-2025-07.27,,52.45,58.3,62.05,81.05
03073,04104,71801,Renfe,AVE,2025-11-19 10:06:00,2025-11-19 10:46:00,0 days 00:40:00,03073_19-11-2025-07.27,,40.05,44.5,47.35,66.35
03073,60000,71801,Renfe,AVE,2025-11-20 07:27:00,2025-11-20 10:46:00,0 days 03:19:00,03073_20-11-2025-07.27,,83.0,94.9,94.65,113.65
03073,04007,71801,Renfe,AVE,2025-11-20 07:53:00,2025-11-20 10:46:00,0 days 02:53:00,03073_20-11-2025-07.27,,78.1,89.3,89.05,108.05
03073,04007,04040,Renfe,AVE,2025-11-20 07:53:00,2025-11-20 08:51:00,0 days 00:58:00,03073_20-11-2025-07.27,,54.65,61.45,63.6,82.6
03073,04040,71801,Renfe,AVE,2025-11-20 08:52:00,2025-11-20 10:46:00,0 days 01:54:00,03073_20-11-2025-07.27,,64.1,72.1,74.55,93.55
03073,78400,71801,Renfe,AVE,2025-11-20 09:37:00,2025-11-20 10:46:00,0 days 01:09:00,03073_20-11-2025-07.27,,46.65,52.45,62.05,81.05
03073,04104,71801,Renfe,AVE,2025-11-20 10:06:00,2025-11-20 10:46:00,0 days 00:40:00,03073_20-11-2025-07.27,,35.6,40.05,47.35,66.35
03073,60000,71801,Renfe,AVE,2025-11-21 07:27:00,2025-11-21 10:46:00,0 days 03:19:00,03073_21-11-2025-07.27,,94.9,106.75,141.95,160.95
03073,04007,71801,Renfe,AVE,2025-11-21 07:53:00,2025-11-21 10:46:00,0 days 02:53:00,03073_21-11-2025-07.27,,89.3,100.45,133.6,152.6
03073,04007,04040,Renfe,AVE,2025-11-21 07:53:00,2025-11-21 08:51:00,0 days 00:58:00,03073_21-11-2025-07.27,,61.45,68.3,90.85,109.85
03073,04040,71801,Renfe,AVE,2025-11-21 08:52:00,2025-11-21 10:46:00,0 days 01:54:00,03073_21-11-2025-07.27,,72.1,80.1,106.55,125.55
03073,78400,71801,Renfe,AVE,2025-11-21 09:37:00,2025-11-21 10:46:00,0 days 01:09:00,03073_21-11-2025-07.27,,58.3,64.15,85.3,104.3
03073,04104,71801,Renfe,AVE,2025-11-21 10:06:00,2025-11-21 10:46:00,0 days 00:40:00,03073_21-11-2025-07.27,,40.05,44.5,65.1,84.1
03073,60000,71801,Renfe,AVE,2025-11-22 07:27:00,2025-11-22 10:46:00,0 days 03:19:00,03073_22-11-2025-07.27,,83.0,94.9,94.65,113.65
03073,04007,71801,Renfe,AVE,2025-11-22 07:53:00,2025-11-22 10:46:00,0 days 02:53:00,03073_22-11-2025-07.27,,78.1,89.3,89.05,108.05
03073,04007,04040,Renfe,AVE,2025-11-22 07:53:00,2025-11-22 08:51:00,0 days 00:58:00,03073_22-11-2025-07.27,,54.65,61.45,63.6,82.6
03073,04040,71801,Renfe,AVE,2025-11-22 08:52:00,2025-11-22 10:46:00,0 days 01:54:00,03073_22-11-2025-07.27,,64.1,72.1,63.9,82.9
03073,78400,71801,Renfe,AVE,2025-11-22 09:37:00,2025-11-22 10:46:00,0 days 01:09:00,03073_22-11-2025-07.27,,52.45,58.3,54.3,73.3
03073,04104,71801,Renfe,AVE,2025-11-22 10:06:00,2025-11-22 10:46:00,0 days 00:40:00,03073_22-11-2025-07.27,,31.15,35.6,41.45,60.45
03073,60000,71801,Renfe,AVE,2025-11-23 07:27:00,2025-11-23 10:46:00,0 days 03:19:00,03073_23-11-2025-07.27,,83.0,94.9,94.65,113.65
03073,04007,71801,Renfe,AVE,2025-11-23 07:53:00,2025-11-23 10:46:00,0 days 02:53:00,03073_23-11-2025-07.27,,78.1,89.3,89.05,108.05
03073,04007,04040,Renfe,AVE,2025-11-23 07:53:00,2025-11-23 08:51:00,0 days 00:58:00,03073_23-11-2025-07.27,,54.65,61.45,63.6,82.6
03073,04040,71801,Renfe,AVE,2025-11-23 08:52:00,2025-11-23 10:46:00,0 days 01:54:00,03073_23-11-2025-07.27,,64.1,72.1,74.55,93.55
03073,78400,71801,Renfe,AVE,2025-11-23 09:37:00,2025-11-23 10:46:00,0 days 01:09:00,03073_23-11-2025-07.27,,52.45,58.3,62.05,81.05
03073,04104,71801,Renfe,AVE,2025-11-23 10:06:00,2025-11-23 10:46:00,0 days 00:40:00,03073_23-11-2025-07.27,,40.05,44.5,47.35,66.35
03073,60000,71801,Renfe,AVE,2025-11-24 07:27:00,2025-11-24 10:46:00,0 days 03:19:00,03073_24-11-2025-07.27,,94.9,106.75,110.4,129.4
03073,04007,71801,Renfe,AVE,2025-11-24 07:53:00,2025-11-24 10:46:00,0 days 02:53:00,03073_24-11-2025-07.27,,89.3,100.45,103.9,122.9
03073,04007,04040,Renfe,AVE,2025-11-24 07:53:00,2025-11-24 08:51:00,0 days 00:58:00,03073_24-11-2025-07.27,,61.45,68.3,72.65,91.65
03073,04040,71801,Renfe,AVE,2025-11-24 08:52:00,2025-11-24 10:46:00,0 days 01:54:00,03073_24-11-2025-07.27,,72.1,80.1,85.25,104.25
03073,78400,71801,Renfe,AVE,2025-11-24 09:37:00,2025-11-24 10:46:00,0 days 01:09:00,03073_24-11-2025-07.27,,58.3,64.15,69.8,88.8
03073,04104,71801,Renfe,AVE,2025-11-24 10:06:00,2025-11-24 10:46:00,0 days 00:40:00,03073_24-11-2025-07.27,,40.05,44.5,47.35,66.35
03073,60000,71801,Renfe,AVE,2025-11-25 07:27:00,2025-11-25 10:46:00,0 days 03:19:00,03073_25-11-2025-07.27,,71.15,83.0,94.65,113.65
03073,04007,71801,Renfe,AVE,2025-11-25 07:53:00,2025-11-25 10:46:00,0 days 02:53:00,03073_25-11-2025-07.27,,66.95,78.1,89.05,108.05
03073,04007,04040,Renfe,AVE,2025-11-25 07:53:00,2025-11-25 08:51:00,0 days 00:58:00,03073_25-11-2025-07.27,,47.8,54.65,63.6,82.6
03073,04040,71801,Renfe,AVE,2025-11-25 08:52:00,2025-11-25 10:46:00,0 days 01:54:00,03073_25-11-2025-07.27,,56.05,64.1,74.55,93.55
03073,78400,71801,Renfe,AVE,2025-11-25 09:37:00,2025-11-25 10:46:00,0 days 01:09:00,03073_25-11-2025-07.27,,46.65,52.45,62.05,81.05
03073,04104,71801,Renfe,AVE,2025-11-25 10:06:00,2025-11-25 10:46:00,0 days 00:40:00,03073_25-11-2025-07.27,,35.6,40.05,47.35,66.35
03073,60000,71801,Renfe,AVE,2025-11-26 07:27:00,2025-11-26 10:46:00,0 days 03:19:00,03073_26-11-2025-07.27,,83.0,94.9,94.65,113.65
03073,04007,71801,Renfe,AVE,2025-11-26 07:53:00,2025-11-26 10:46:00,0 days 02:53:00,03073_26-11-2025-07.27,,78.1,89.3,89.05,108.05
03073,04007,04040,Renfe,AVE,2025-11-26 07:53:00,2025-11-26 08:51:00,0 days 00:58:00,03073_26-11-2025-07.27,,54.65,61.45,63.6,82.6
03073,04040,71801,Renfe,AVE,2025-11-26 08:52:00,2025-11-26 10:46:00,0 days 01:54:00,03073_26-11-2025-07.27,,56.05,64.1,74.55,93.55
03073,78400,71801,Renfe,AVE,2025-11-26 09:37:00,2025-11-26 10:46:00,0 days 01:09:00,03073_26-11-2025-07.27,,46.65,52.45,62.05,81.05
03073,04104,71801,Renfe,AVE,2025-11-26 10:06:00,2025-11-26 10:46:00,0 days 00:40:00,03073_26-11-2025-07.27,,35.6,40.05,47.35,66.35
03073,60000,71801,Renfe,AVE,2025-11-27 07:27:00,2025-11-27 10:46:00,0 days 03:19:00,03073_27-11-2025-07.27,,83.0,94.9,94.65,113.65
03073,04007,04040,Renfe,AVE,2025-11-27 07:53:00,2025-11-27 08:51:00,0 days 00:58:00,03073_27-11-2025-07.27,,41.0,47.8,54.5,73.5
03073,04007,71801,Renfe,AVE,2025-11-27 07:53:00,2025-11-27 10:46:00,0 days 02:53:00,03073_27-11-2025-07.27,,78.1,89.3,89.05,108.05
03073,04040,71801,Renfe,AVE,2025-11-27 08:52:00,2025-11-27 10:46:00,0 days 01:54:00,03073_27-11-2025-07.27,,64.1,72.1,74.55,93.55
03073,78400,71801,Renfe,AVE,2025-11-27 09:37:00,2025-11-27 10:46:00,0 days 01:09:00,03073_27-11-2025-07.27,,52.45,58.3,62.05,81.05
03073,04104,71801,Renfe,AVE,2025-11-27 10:06:00,2025-11-27 10:46:00,0 days 00:40:00,03073_27-11-2025-07.27,,35.6,40.05,47.35,66.35
03073,60000,71801,Renfe,AVE,2025-11-28 07:27:00,2025-11-28 10:46:00,0 days 03:19:00,03073_28-11-2025-07.27,,94.9,106.75,141.95,160.95
03073,04007,04040,Renfe,AVE,2025-11-28 07:53:00,2025-11-28 08:51:00,0 days 00:58:00,03073_28-11-2025-07.27,,54.65,61.45,63.6,82.6
03073,04007,71801,Renfe,AVE,2025-11-28 07:53:00,2025-11-28 10:46:00,0 days 02:53:00,03073_28-11-2025-07.27,,89.3,100.45,133.6,152.6
03073,04040,71801,Renfe,AVE,2025-11-28 08:52:00,2025-11-28 10:46:00,0 days 01:54:00,03073_28-11-2025-07.27,,72.1,80.1,106.55,125.55
03073,78400,71801,Renfe,AVE,2025-11-28 09:37:00,2025-11-28 10:46:00,0 days 01:09:00,03073_28-11-2025-07.27,,58.3,64.15,85.3,104.3
03073,04104,71801,Renfe,AVE,2025-11-28 10:06:00,2025-11-28 10:46:00,0 days 00:40:00,03073_28-11-2025-07.27,,44.5,48.95,65.1,84.1
03073,60000,71801,Renfe,AVE,2025-11-29 07:27:00,2025-11-29 10:46:00,0 days 03:19:00,03073_29-11-2025-07.27,,83.0,94.9,94.65,113.65
03073,04007,71801,Renfe,AVE,2025-11-29 07:53:00,2025-11-29 10:46:00,0 days 02:53:00,03073_29-11-2025-07.27,,78.1,89.3,89.05,108.05
03073,04007,04040,Renfe,AVE,2025-11-29 07:53:00,2025-11-29 08:51:00,0 days 00:58:00,03073_29-11-2025-07.27,,47.8,54.65,63.6,82.6
03073,04040,71801,Renfe,AVE,2025-11-29 08:52:00,2025-11-29 10:46:00,0 days 01:54:00,03073_29-11-2025-07.27,,64.1,72.1,74.55,93.55
03073,78400,71801,Renfe,AVE,2025-11-29 09:37:00,2025-11-29 10:46:00,0 days 01:09:00,03073_29-11-2025-07.27,,52.45,58.3,62.05,81.05
03073,04104,71801,Renfe,AVE,2025-11-29 10:06:00,2025-11-29 10:46:00,0 days 00:40:00,03073_29-11-2025-07.27,,40.05,44.5,47.35,66.35
03073,60000,71801,Renfe,AVE,2025-11-30 07:27:00,2025-11-30 10:46:00,0 days 03:19:00,03073_30-11-2025-07.27,,83.0,94.9,94.65,113.65
03073,04007,71801,Renfe,AVE,2025-11-30 07:53:00,2025-11-30 10:46:00,0 days 02:53:00,03073_30-11-2025-07.27,,78.1,89.3,89.05,108.05
03073,04007,04040,Renfe,AVE,2025-11-30 07:53:00,2025-11-30 08:51:00,0 days 00:58:00,03073_30-11-2025-07.27,,54.65,61.45,63.6,82.6
03073,04040,71801,Renfe,AVE,2025-11-30 08:52:00,2025-11-30 10:46:00,0 days 01:54:00,03073_30-11-2025-07.27,,64.1,72.1,74.55,93.55
03073,78400,71801,Renfe,AVE,2025-11-30 09:37:00,2025-11-30 10:46:00,0 days 01:09:00,03073_30-11-2025-07.27,,46.65,52.45,62.05,81.05
03073,04104,71801,Renfe,AVE,2025-11-30 10:06:00,2025-11-30 10:46:00,0 days 00:40:00,03073_30-11-2025-07.27,,35.6,40.05,47.35,66.35
03081,60000,71801,Renfe,AVE,2025-11-03 07:57:00,2025-11-03 10:34:00,0 days 02:37:00,03081_03-11-2025-07.57,,97.95,111.9,111.65,130.65
03081,60000,71801,Renfe,AVE,2025-11-04 07:57:00,2025-11-04 10:34:00,0 days 02:37:00,03081_04-11-2025-07.57,,111.9,125.9,167.45,186.45
03081,60000,71801,Renfe,AVE,2025-11-05 07:57:00,2025-11-05 10:34:00,0 days 02:37:00,03081_05-11-2025-07.57,,111.9,125.9,148.85,167.85
03081,60000,71801,Renfe,AVE,2025-11-06 07:57:00,2025-11-06 10:34:00,0 days 02:37:00,03081_06-11-2025-07.57,,97.95,111.9,130.25,149.25
03081,60000,71801,Renfe,AVE,2025-11-07 07:57:00,2025-11-07 10:34:00,0 days 02:37:00,03081_07-11-2025-07.57,,111.9,125.9,130.25,149.25
03081,60000,71801,Renfe,AVE,2025-11-11 07:57:00,2025-11-11 10:34:00,0 days 02:37:00,03081_11-11-2025-07.57,,97.95,111.9,223.3,242.3
03081,60000,71801,Renfe,AVE,2025-11-12 07:57:00,2025-11-12 10:34:00,0 days 02:37:00,03081_12-11-2025-07.57,,83.95,97.95,111.65,130.65
03081,60000,71801,Renfe,AVE,2025-11-13 07:57:00,2025-11-13 10:34:00,0 days 02:37:00,03081_13-11-2025-07.57,,83.95,97.95,111.65,130.65
03081,60000,71801,Renfe,AVE,2025-11-14 07:57:00,2025-11-14 10:34:00,0 days 02:37:00,03081_14-11-2025-07.57,,97.95,111.9,111.65,130.65
03081,60000,71801,Renfe,AVE,2025-11-17 07:57:00,2025-11-17 10:34:00,0 days 02:37:00,03081_17-11-2025-07.57,,83.95,97.95,111.65,130.65
03081,60000,71801,Renfe,AVE,2025-11-18 07:57:00,2025-11-18 10:34:00,0 days 02:37:00,03081_18-11-2025-07.57,,83.95,97.95,111.65,130.65
03081,60000,71801,Renfe,AVE,2025-11-19 07:57:00,2025-11-19 10:34:00,0 days 02:37:00,03081_19-11-2025-07.57,,83.95,97.95,111.65,130.65
03081,60000,71801,Renfe,AVE,2025-11-20 07:57:00,2025-11-20 10:34:00,0 days 02:37:00,03081_20-11-2025-07.57,,69.95,83.95,93.05,112.05
03081,60000,71801,Renfe,AVE,2025-11-21 07:57:00,2025-11-21 10:34:00,0 days 02:37:00,03081_21-11-2025-07.57,,69.95,83.95,93.05,112.05
03081,60000,71801,Renfe,AVE,2025-11-24 07:57:00,2025-11-24 10:34:00,0 days 02:37:00,03081_24-11-2025-07.57,,69.95,83.95,93.05,112.05
03081,60000,71801,Renfe,AVE,2025-11-25 07:57:00,2025-11-25 10:34:00,0 days 02:37:00,03081_25-11-2025-07.57,,69.95,83.95,223.3,242.3
03081,60000,71801,Renfe,AVE,2025-11-26 07:57:00,2025-11-26 10:34:00,0 days 02:37:00,03081_26-11-2025-07.57,,69.95,83.95,93.05,112.05
03081,60000,71801,Renfe,AVE,2025-11-27 07:57:00,2025-11-27 10:34:00,0 days 02:37:00,03081_27-11-2025-07.57,,69.95,83.95,93.05,112.05
03081,60000,71801,Renfe,AVE,2025-11-28 07:57:00,2025-11-28 10:34:00,0 days 02:37:00,03081_28-11-2025-07.57,,69.95,83.95,93.05,112.05
03083,60000,71801,Renfe,AVE,2025-11-02 08:27:00,2025-11-02 11:19:00,0 days 02:52:00,03083_02-11-2025-08.27,,106.75,118.6,157.75,176.75
03083,04040,71801,Renfe,AVE,2025-11-02 09:46:00,2025-11-02 11:19:00,0 days 01:33:00,03083_02-11-2025-08.27,,72.1,80.1,106.55,125.55
03083,60000,71801,Renfe,AVE,2025-11-03 08:27:00,2025-11-03 11:19:00,0 days 02:52:00,03083_03-11-2025-08.27,,94.9,106.75,141.95,160.95
03083,04040,71801,Renfe,AVE,2025-11-03 09:46:00,2025-11-03 11:19:00,0 days 01:33:00,03083_03-11-2025-08.27,,64.1,72.1,95.9,114.9
03083,60000,71801,Renfe,AVE,2025-11-04 08:27:00,2025-11-04 11:19:00,0 days 02:52:00,03083_04-11-2025-08.27,,83.0,94.9,141.95,160.95
03083,04040,71801,Renfe,AVE,2025-11-04 09:46:00,2025-11-04 11:19:00,0 days 01:33:00,03083_04-11-2025-08.27,,56.05,64.1,63.9,82.9
03083,60000,71801,Renfe,AVE,2025-11-05 08:27:00,2025-11-05 11:19:00,0 days 02:52:00,03083_05-11-2025-08.27,,118.6,130.45,141.95,160.95
03083,04040,71801,Renfe,AVE,2025-11-05 09:46:00,2025-11-05 11:19:00,0 days 01:33:00,03083_05-11-2025-08.27,,40.05,48.05,85.25,104.25
03083,60000,71801,Renfe,AVE,2025-11-06 08:27:00,2025-11-06 11:19:00,0 days 02:52:00,03083_06-11-2025-08.27,,94.9,106.75,141.95,160.95
03083,04040,71801,Renfe,AVE,2025-11-06 09:46:00,2025-11-06 11:19:00,0 days 01:33:00,03083_06-11-2025-08.27,,56.05,64.1,95.9,114.9
03083,60000,71801,Renfe,AVE,2025-11-08 08:27:00,2025-11-08 11:19:00,0 days 02:52:00,03083_08-11-2025-08.27,,106.75,118.6,141.95,160.95
03083,04040,71801,Renfe,AVE,2025-11-08 09:46:00,2025-11-08 11:19:00,0 days 01:33:00,03083_08-11-2025-08.27,,72.1,80.1,106.55,125.55
03083,60000,71801,Renfe,AVE,2025-11-09 08:27:00,2025-11-09 11:19:00,0 days 02:52:00,03083_09-11-2025-08.27,,94.9,106.75,126.2,145.2
03083,04040,71801,Renfe,AVE,2025-11-09 09:46:00,2025-11-09 11:19:00,0 days 01:33:00,03083_09-11-2025-08.27,,64.1,72.1,85.25,104.25
03083,60000,71801,Renfe,AVE,2025-11-10 08:27:00,2025-11-10 11:19:00,0 days 02:52:00,03083_10-11-2025-08.27,,83.0,94.9,141.95,160.95
03083,04040,71801,Renfe,AVE,2025-11-10 09:46:00,2025-11-10 11:19:00,0 days 01:33:00,03083_10-11-2025-08.27,,56.05,64.1,95.9,114.9
03083,60000,71801,Renfe,AVE,2025-11-11 08:27:00,2025-11-11 11:19:00,0 days 02:52:00,03083_11-11-2025-08.27,,106.75,118.6,141.95,160.95
03083,04040,71801,Renfe,AVE,2025-11-11 09:46:00,2025-11-11 11:19:00,0 days 01:33:00,03083_11-11-2025-08.27,,72.1,80.1,95.9,114.9
03083,60000,71801,Renfe,AVE,2025-11-12 08:27:00,2025-11-12 11:19:00,0 days 02:52:00,03083_12-11-2025-08.27,,94.9,106.75,126.2,145.2
03083,04040,71801,Renfe,AVE,2025-11-12 09:46:00,2025-11-12 11:19:00,0 days 01:33:00,03083_12-11-2025-08.27,,56.05,64.1,63.9,82.9
03083,60000,71801,Renfe,AVE,2025-11-13 08:27:00,2025-11-13 11:19:00,0 days 02:52:00,03083_13-11-2025-08.27,,94.9,106.75,141.95,160.95
03083,04040,71801,Renfe,AVE,2025-11-13 09:46:00,2025-11-13 11:19:00,0 days 01:33:00,03083_13-11-2025-08.27,,64.1,72.1,85.25,104.25
03083,60000,71801,Renfe,AVE,2025-11-15 08:27:00,2025-11-15 11:19:00,0 days 02:52:00,03083_15-11-2025-08.27,,118.6,130.45,189.3,208.3
03083,04040,71801,Renfe,AVE,2025-11-15 09:46:00,2025-11-15 11:19:00,0 days 01:33:00,03083_15-11-2025-08.27,,80.1,88.1,127.85,146.85
03083,60000,71801,Renfe,AVE,2025-11-16 08:27:00,2025-11-16 11:19:00,0 days 02:52:00,03083_16-11-2025-08.27,,106.75,118.6,141.95,160.95
03083,04040,71801,Renfe,AVE,2025-11-16 09:46:00,2025-11-16 11:19:00,0 days 01:33:00,03083_16-11-2025-08.27,,64.1,72.1,95.9,114.9
03083,60000,71801,Renfe,AVE,2025-11-17 08:27:00,2025-11-17 11:19:00,0 days 02:52:00,03083_17-11-2025-08.27,,94.9,106.75,157.75,176.75
03083,04040,71801,Renfe,AVE,2025-11-17 09:46:00,2025-11-17 11:19:00,0 days 01:33:00,03083_17-11-2025-08.27,,64.1,72.1,95.9,114.9
03083,60000,71801,Renfe,AVE,2025-11-18 08:27:00,2025-11-18 11:19:00,0 days 02:52:00,03083_18-11-2025-08.27,,94.9,106.75,126.2,145.2
03083,04040,71801,Renfe,AVE,2025-11-18 09:46:00,2025-11-18 11:19:00,0 days 01:33:00,03083_18-11-2025-08.27,,64.1,72.1,74.55,93.55
03083,60000,71801,Renfe,AVE,2025-11-19 08:27:00,2025-11-19 11:19:00,0 days 02:52:00,03083_19-11-2025-08.27,,83.0,94.9,126.2,145.2
03083,04040,71801,Renfe,AVE,2025-11-19 09:46:00,2025-11-19 11:19:00,0 days 01:33:00,03083_19-11-2025-08.27,,56.05,64.1,74.55,93.55
03083,60000,71801,Renfe,AVE,2025-11-20 08:27:00,2025-11-20 11:19:00,0 days 02:52:00,03083_20-11-2025-08.27,,94.9,106.75,141.95,160.95
03083,04040,71801,Renfe,AVE,2025-11-20 09:46:00,2025-11-20 11:19:00,0 days 01:33:00,03083_20-11-2025-08.27,,64.1,72.1,85.25,104.25
03083,60000,71801,Renfe,AVE,2025-11-22 08:27:00,2025-11-22 11:19:00,0 days 02:52:00,03083_22-11-2025-08.27,,83.0,94.9,173.5,192.5
03083,04040,71801,Renfe,AVE,2025-11-22 09:46:00,2025-11-22 11:19:00,0 days 01:33:00,03083_22-11-2025-08.27,,56.05,64.1,117.2,136.2
03083,60000,71801,Renfe,AVE,2025-11-23 08:27:00,2025-11-23 11:19:00,0 days 02:52:00,03083_23-11-2025-08.27,,94.9,106.75,141.95,160.95
03083,04040,71801,Renfe,AVE,2025-11-23 09:46:00,2025-11-23 11:19:00,0 days 01:33:00,03083_23-11-2025-08.27,,64.1,72.1,95.9,114.9
03083,60000,71801,Renfe,AVE,2025-11-24 08:27:00,2025-11-24 11:19:00,0 days 02:52:00,03083_24-11-2025-08.27,,94.9,106.75,126.2,145.2
03083,04040,71801,Renfe,AVE,2025-11-24 09:46:00,2025-11-24 11:19:00,0 days 01:33:00,03083_24-11-2025-08.27,,64.1,72.1,85.25,104.25
03083,60000,71801,Renfe,AVE,2025-11-25 08:27:00,2025-11-25 11:19:00,0 days 02:52:00,03083_25-11-2025-08.27,,94.9,106.75,110.4,129.4
03083,04040,71801,Renfe,AVE,2025-11-25 09:46:00,2025-11-25 11:19:00,0 days 01:33:00,03083_25-11-2025-08.27,,64.1,72.1,74.55,93.55
03083,60000,71801,Renfe,AVE,2025-11-26 08:27:00,2025-11-26 11:19:00,0 days 02:52:00,03083_26-11-2025-08.27,,83.0,94.9,94.65,113.65
03083,04040,71801,Renfe,AVE,2025-11-26 09:46:00,2025-11-26 11:19:00,0 days 01:33:00,03083_26-11-2025-08.27,,56.05,64.1,63.9,82.9
03083,60000,71801,Renfe,AVE,2025-11-27 08:27:00,2025-11-27 11:19:00,0 days 02:52:00,03083_27-11-2025-08.27,,83.0,94.9,126.2,145.2
03083,04040,71801,Renfe,AVE,2025-11-27 09:46:00,2025-11-27 11:19:00,0 days 01:33:00,03083_27-11-2025-08.27,,56.05,64.1,85.25,104.25
03083,60000,71801,Renfe,AVE,2025-11-29 08:27:00,2025-11-29 11:19:00,0 days 02:52:00,03083_29-11-2025-08.27,,71.15,83.0,173.5,192.5
03083,04040,71801,Renfe,AVE,2025-11-29 09:46:00,2025-11-29 11:19:00,0 days 01:33:00,03083_29-11-2025-08.27,,48.05,56.05,117.2,136.2
03083,60000,71801,Renfe,AVE,2025-11-30 08:27:00,2025-11-30 11:19:00,0 days 02:52:00,03083_30-11-2025-08.27,,83.0,94.9,94.65,113.65
03083,04040,71801,Renfe,AVE,2025-11-30 09:46:00,2025-11-30 11:19:00,0 days 01:33:00,03083_30-11-2025-08.27,,56.05,64.1,63.9,82.9
03091,60000,71801,Renfe,AVE,2025-11-03 08:57:00,2025-11-03 11:41:00,0 days 02:44:00,03091_03-11-2025-08.57,,83.95,97.95,130.25,149.25
03091,04104,71801,Renfe,AVE,2025-11-03 11:03:00,2025-11-03 11:41:00,0 days 00:38:00,03091_03-11-2025-08.57,,36.75,42.0,55.85,74.85
03091,60000,71801,Renfe,AVE,2025-11-04 08:57:00,2025-11-04 11:41:00,0 days 02:44:00,03091_04-11-2025-08.57,,83.95,97.95,111.65,130.65
03091,04104,71801,Renfe,AVE,2025-11-04 11:03:00,2025-11-04 11:41:00,0 days 00:38:00,03091_04-11-2025-08.57,,42.0,47.25,55.85,74.85
03091,60000,71801,Renfe,AVE,2025-11-05 08:57:00,2025-11-05 11:41:00,0 days 02:44:00,03091_05-11-2025-08.57,,111.9,125.9,130.25,149.25
03091,04104,71801,Renfe,AVE,2025-11-05 11:03:00,2025-11-05 11:41:00,0 days 00:38:00,03091_05-11-2025-08.57,,47.25,52.5,55.85,74.85
03091,60000,71801,Renfe,AVE,2025-11-06 08:57:00,2025-11-06 11:41:00,0 days 02:44:00,03091_06-11-2025-08.57,,97.95,111.9,111.65,130.65
03091,04104,71801,Renfe,AVE,2025-11-06 11:03:00,2025-11-06 11:41:00,0 days 00:38:00,03091_06-11-2025-08.57,,36.75,42.0,48.9,67.9
