service_id,stop_id,arrival,departure
0001O_19-02-2026-20.10,60000,0,0
0001O_19-02-2026-20.10,04040,76,79
0001O_19-02-2026-20.10,71801,173,173
0003O_19-02-2026-21.02,60000,0,0
0003O_19-02-2026-21.02,04040,79,82
0003O_19-02-2026-21.02,71801,172,172
0004O_20-02-2026-07.02,60000,0,0
0004O_20-02-2026-07.02,04040,78,81
0004O_20-02-2026-07.02,71801,172,172
0005O_20-02-2026-10.02,60000,0,0
0005O_20-02-2026-10.02,04040,80,83
0005O_20-02-2026-10.02,04104,139,139
0005O_20-02-2026-10.02,71801,182,182
0002O_20-02-2026-14.12,60000,0,0
0002O_20-02-2026-14.12,71801,157,157
0002O_20-02-2026-17.17,60000,0,0
0002O_20-02-2026-17.17,71801,157,157
0001O_20-02-2026-20.10,60000,0,0
0001O_20-02-2026-20.10,04040,76,79
0001O_20-02-2026-20.10,71801,173,173
0003O_20-02-2026-21.02,60000,0,0
0003O_20-02-2026-21.02,04040,79,82
0003O_20-02-2026-21.02,71801,172,172
0004O_21-02-2026-07.02,60000,0,0
0004O_21-02-2026-07.02,04040,78,81
0004O_21-02-2026-07.02,71801,172,172
0005O_21-02-2026-10.02,60000,0,0
0005O_21-02-2026-10.02,04040,80,83
0005O_21-02-2026-10.02,04104,139,139
0005O_21-02-2026-10.02,71801,182,182
0002O_21-02-2026-14.12,60000,0,0
0002O_21-02-2026-14.12,71801,157,157
0002O_21-02-2026-17.17,60000,0,0
0002O_21-02-2026-17.17,71801,157,157
0001O_21-02-2026-20.10,60000,0,0
0001O_21-02-2026-20.10,04040,76,79
0001O_21-02-2026-20.10,71801,173,173
0003O_21-02-2026-21.02,60000,0,0
0003O_21-02-2026-21.02,04040,79,82
0003O_21-02-2026-21.02,71801,172,172
0004O_22-02-2026-07.02,60000,0,0
0004O_22-02-2026-07.02,04040,78,81
0004O_22-02-2026-07.02,71801,172,172
0005O_22-02-2026-10.02,60000,0,0
0005O_22-02-2026-10.02,04040,80,83
0005O_22-02-2026-10.02,04104,139,139
0005O_22-02-2026-10.02,71801,182,182
0002O_22-02-2026-14.12,60000,0,0
0002O_22-02-2026-14.12,71801,157,157
0002O_22-02-2026-17.17,60000,0,0
0002O_22-02-2026-17.17,71801,157,157
0001O_22-02-2026-20.10,60000,0,0
0001O_22-02-2026-20.10,04040,76,79
0001O_22-02-2026-20.10,71801,173,173
0003O_22-02-2026-21.02,60000,0,0
0003O_22-02-2026-21.02,04040,79,82
0003O_22-02-2026-21.02,71801,172,172
0004O_23-02-2026-07.02,60000,0,0
0004O_23-02-2026-07.02,04040,78,81
0004O_23-02-2026-07.02,71801,172,172
0005O_23-02-2026-10.02,60000,0,0
0005O_23-02-2026-10.02,04040,80,83
0005O_23-02-2026-10.02,04104,139,139
0005O_23-02-2026-10.02,71801,182,182
0002O_23-02-2026-14.12,60000,0,0
0002O_23-02-2026-14.12,71801,157,157
0002O_23-02-2026-17.17,60000,0,0
0002O_23-02-2026-17.17,71801,157,157
0001O_23-02-2026-20.10,60000,0,0
0001O_23-02-2026-20.10,04040,76,79
0001O_23-02-2026-20.10,71801,173,173
0003O_23-02-2026-21.02,60000,0,0
0003O_23-02-2026-21.02,04040,79,82
0003O_23-02-2026-21.02,71801,172,172
0004O_24-02-2026-07.02,60000,0,0
0004O_24-02-2026-07.02,04040,78,81
0004O_24-02-2026-07.02,71801,172,172
0005O_24-02-2026-10.02,60000,0,0
0005O_24-02-2026-10.02,04040,80,83
0005O_24-02-2026-10.02,04104,139,139
0005O_24-02-2026-10.02,71801,182,182
0002O_24-02-2026-14.12,60000,0,0
0002O_24-02-2026-14.12,71801,157,157
0002O_24-02-2026-17.17,60000,0,0
0002O_24-02-2026-17.17,71801,157,157
0001O_24-02-2026-20.10,60000,0,0
0001O_24-02-2026-20.10,04040,76,79
0001O_24-02-2026-20.10,71801,173,173
0003O_24-02-2026-21.02,60000,0,0
0003O_24-02-2026-21.02,04040,79,82
0003O_24-02-2026-21.02,71801,172,172
0004O_25-02-2026-07.02,60000,0,0
0004O_25-02-2026-07.02,04040,78,81
0004O_25-02-2026-07.02,71801,172,172
0005O_25-02-2026-10.02,60000,0,0
0005O_25-02-2026-10.02,04040,80,83
0005O_25-02-2026-10.02,04104,139,139
0005O_25-02-2026-10.02,71801,182,182
0002O_25-02-2026-14.12,60000,0,0
0002O_25-02-2026-14.12,71801,157,157
0002O_25-02-2026-17.17,60000,0,0
0002O_25-02-2026-17.17,71801,157,157
0001O_25-02-2026-20.10,60000,0,0
0001O_25-02-2026-20.10,04040,76,79
0001O_25-02-2026-20.10,71801,173,173
0003O_25-02-2026-21.02,60000,0,0
0003O_25-02-2026-21.02,04040,79,82
0003O_25-02-2026-21.02,71801,172,172
0004O_26-02-2026-07.02,60000,0,0
0004O_26-02-2026-07.02,04040,78,81
0004O_26-02-2026-07.02,71801,172,172
0005O_26-02-2026-10.02,60000,0,0
0005O_26-02-2026-10.02,04040,80,83
0005O_26-02-2026-10.02,04104,139,139
0005O_26-02-2026-10.02,71801,182,182
0002O_26-02-2026-14.12,60000,0,0
0002O_26-02-2026-14.12,71801,157,157
0002O_26-02-2026-17.17,60000,0,0
0002O_26-02-2026-17.17,71801,157,157
0001O_26-02-2026-20.10,60000,0,0
0001O_26-02-2026-20.10,04040,76,79
0001O_26-02-2026-20.10,71801,173,173
0003O_26-02-2026-21.02,60000,0,0
0003O_26-02-2026-21.02,04040,79,82
0003O_26-02-2026-21.02,71801,172,172
0004O_27-02-2026-07.02,60000,0,0
0004O_27-02-2026-07.02,04040,78,81
0004O_27-02-2026-07.02,71801,172,172
0005O_27-02-2026-10.02,60000,0,0
0005O_27-02-2026-10.02,04040,80,83
0005O_27-02-2026-10.02,04104,139,139
0005O_27-02-2026-10.02,71801,182,182
0002O_27-02-2026-14.12,60000,0,0
0002O_27-02-2026-14.12,71801,157,157
0002O_27-02-2026-17.17,60000,0,0
0002O_27-02-2026-17.17,71801,157,157
0001O_27-02-2026-20.10,60000,0,0
0001O_27-02-2026-20.10,04040,76,79
0001O_27-02-2026-20.10,71801,173,173
0003O_27-02-2026-21.02,60000,0,0
0003O_27-02-2026-21.02,04040,79,82
0003O_27-02-2026-21.02,71801,172,172
0004O_28-02-2026-07.02,60000,0,0
0004O_28-02-2026-07.02,04040,78,81
0004O_28-02-2026-07.02,71801,172,172
0005O_28-02-2026-10.02,60000,0,0
0005O_28-02-2026-10.02,04040,80,83
0005O_28-02-2026-10.02,04104,139,139
0005O_28-02-2026-10.02,71801,182,182
0002O_28-02-2026-14.12,60000,0,0
0002O_28-02-2026-14.12,71801,157,157
0002O_28-02-2026-17.17,60000,0,0
0002O_28-02-2026-17.17,71801,157,157
0001O_28-02-2026-20.10,60000,0,0
0001O_28-02-2026-20.10,04040,76,79
0001O_28-02-2026-20.10,71801,173,173
0003O_28-02-2026-21.02,60000,0,0
0003O_28-02-2026-21.02,04040,79,82
0003O_28-02-2026-21.02,71801,172,172
